"Date","Price","Open","High","Low","Vol.","Change %"
"05/18/2017","7.7818","7.7857","7.7867","7.7815","","-0.05%"
"05/17/2017","7.7854","7.7881","7.7893","7.7847","","-0.04%"
"05/16/2017","7.7882","7.7873","7.7900","7.7828","","0.01%"
"05/15/2017","7.7878","7.7943","7.7952","7.7852","","-0.08%"
"05/12/2017","7.7937","7.7890","7.7943","7.7885","","0.06%"
"05/11/2017","7.7893","7.7858","7.7918","7.7852","","0.04%"
"05/10/2017","7.7864","7.7838","7.7874","7.7834","","0.03%"
"05/09/2017","7.7838","7.7840","7.7850","7.7832","","-0.01%"
"05/08/2017","7.7842","7.7835","7.7851","7.7828","","0.00%"
"05/05/2017","7.7840","7.7823","7.7847","7.7820","","0.02%"
"05/04/2017","7.7824","7.7819","7.7828","7.7805","","0.01%"
"05/03/2017","7.7820","7.7809","7.7823","7.7801","","0.01%"
"05/02/2017","7.7812","7.7787","7.7827","7.7777","","0.03%"
"05/01/2017","7.7786","7.7777","7.7790","7.7767","","0.00%"
"04/28/2017","7.7784","7.7814","7.7821","7.7766","","-0.03%"
"04/27/2017","7.7810","7.7802","7.7827","7.7786","","0.01%"
"04/26/2017","7.7804","7.7797","7.7829","7.7786","","0.01%"
"04/25/2017","7.7797","7.7786","7.7850","7.7782","","0.01%"
"04/24/2017","7.7793","7.7759","7.7810","7.7749","","0.05%"
"04/21/2017","7.7752","7.7752","7.7774","7.7746","","0.01%"
"04/20/2017","7.7748","7.7743","7.7763","7.7736","","0.01%"
"04/19/2017","7.7743","7.7737","7.7766","7.7736","","0.01%"
"04/18/2017","7.7736","7.7722","7.7764","7.7721","","0.02%"
"04/17/2017","7.7724","7.7739","7.7744","7.7717","","-0.01%"
"04/14/2017","7.7729","7.7741","7.7751","7.7721","","-0.01%"
"04/13/2017","7.7740","7.7711","7.7768","7.7706","","0.03%"
"04/12/2017","7.7713","7.7709","7.7721","7.7701","","0.00%"
"04/11/2017","7.7711","7.7703","7.7724","7.7695","","0.01%"
"04/10/2017","7.7703","7.7684","7.7719","7.7683","","0.02%"
"04/07/2017","7.7689","7.7700","7.7714","7.7688","","-0.01%"
"04/06/2017","7.7699","7.7688","7.7711","7.7688","","0.01%"
"04/05/2017","7.7688","7.7709","7.7717","7.7687","","-0.03%"
"04/04/2017","7.7708","7.7714","7.7718","7.7695","","-0.01%"
"04/03/2017","7.7716","7.7710","7.7725","7.7702","","0.01%"
"03/31/2017","7.7710","7.7694","7.7720","7.7684","","0.02%"
"03/30/2017","7.7697","7.7690","7.7725","7.7680","","0.01%"
"03/29/2017","7.7691","7.7684","7.7702","7.7675","","0.01%"
"03/28/2017","7.7682","7.7672","7.7684","7.7665","","0.01%"
"03/27/2017","7.7672","7.7668","7.7691","7.7661","","0.01%"
"03/24/2017","7.7664","7.7674","7.7688","7.7664","","-0.01%"
"03/23/2017","7.7669","7.7660","7.7683","7.7652","","0.01%"
"03/22/2017","7.7660","7.7656","7.7683","7.7650","","0.00%"
"03/21/2017","7.7659","7.7653","7.7671","7.7645","","0.00%"
"03/20/2017","7.7656","7.7611","7.7671","7.7603","","0.05%"
"03/17/2017","7.7618","7.7641","7.7656","7.7600","","-0.02%"
"03/16/2017","7.7637","7.7653","7.7672","7.7594","","-0.03%"
"03/15/2017","7.7657","7.7679","7.7706","7.7652","","-0.02%"
"03/14/2017","7.7675","7.7642","7.7710","7.7642","","0.04%"
"03/13/2017","7.7645","7.7644","7.7660","7.7636","","0.00%"
"03/10/2017","7.7645","7.7645","7.7668","7.7637","","0.00%"
"03/09/2017","7.7644","7.7660","7.7679","7.7638","","-0.02%"
"03/08/2017","7.7661","7.7642","7.7679","7.7637","","0.02%"
"03/07/2017","7.7642","7.7642","7.7659","7.7634","","0.00%"
"03/06/2017","7.7644","7.7632","7.7649","7.7626","","0.02%"
"03/03/2017","7.7632","7.7625","7.7650","7.7618","","0.01%"
"03/02/2017","7.7625","7.7630","7.7637","7.7618","","-0.01%"
"03/01/2017","7.7630","7.7622","7.7637","7.7617","","0.01%"
"02/28/2017","7.7623","7.7611","7.7633","7.7608","","0.01%"
"02/27/2017","7.7614","7.7611","7.7618","7.7599","","0.01%"
"02/24/2017","7.7610","7.7592","7.7621","7.7588","","0.02%"
"02/23/2017","7.7596","7.7606","7.7611","7.7582","","-0.01%"
"02/22/2017","7.7606","7.7607","7.7619","7.7595","","-0.01%"
"02/21/2017","7.7612","7.7604","7.7615","7.7603","","0.01%"
"02/20/2017","7.7608","7.7607","7.7623","7.7603","","-0.01%"
"02/17/2017","7.7614","7.7595","7.7619","7.7589","","0.02%"
"02/16/2017","7.7595","7.7595","7.7618","7.7588","","0.00%"
"02/15/2017","7.7596","7.7591","7.7630","7.7585","","0.00%"
"02/14/2017","7.7596","7.7591","7.7599","7.7580","","0.01%"
"02/13/2017","7.7592","7.7576","7.7600","7.7574","","0.02%"
"02/10/2017","7.7580","7.7581","7.7600","7.7575","","0.00%"
"02/09/2017","7.7583","7.7592","7.7597","7.7569","","-0.02%"
"02/08/2017","7.7595","7.7584","7.7599","7.7577","","0.01%"
"02/07/2017","7.7585","7.7580","7.7591","7.7557","","0.00%"
"02/06/2017","7.7584","7.7580","7.7589","7.7567","","0.01%"
"02/03/2017","7.7576","7.7598","7.7599","7.7571","","-0.03%"
"02/02/2017","7.7598","7.7594","7.7600","7.7585","","0.00%"
"02/01/2017","7.7597","7.7588","7.7597","7.7574","","0.01%"
"01/31/2017","7.7589","7.7581","7.7595","7.7565","","0.01%"
"01/30/2017","7.7584","7.7591","7.7595","7.7570","","-0.01%"
"01/27/2017","7.7592","7.7580","7.7598","7.7573","","0.02%"
"01/26/2017","7.7580","7.7575","7.7587","7.7565","","0.01%"
"01/25/2017","7.7575","7.7572","7.7580","7.7565","","0.00%"
"01/24/2017","7.7572","7.7565","7.7581","7.7557","","0.01%"
"01/23/2017","7.7565","7.7572","7.7589","7.7558","","-0.01%"
"01/20/2017","7.7575","7.7568","7.7591","7.7565","","0.00%"
"01/19/2017","7.7572","7.7561","7.7584","7.7556","","0.01%"
"01/18/2017","7.7563","7.7556","7.7570","7.7551","","0.01%"
"01/17/2017","7.7557","7.7553","7.7566","7.7549","","0.01%"
"01/16/2017","7.7553","7.7543","7.7558","7.7542","","0.01%"
"01/13/2017","7.7549","7.7543","7.7557","7.7539","","0.01%"
"01/12/2017","7.7542","7.7547","7.7553","7.7533","","-0.01%"
"01/11/2017","7.7549","7.7542","7.7565","7.7538","","0.00%"
"01/10/2017","7.7546","7.7556","7.7566","7.7537","","-0.02%"
"01/09/2017","7.7561","7.7553","7.7569","7.7543","","0.01%"
"01/06/2017","7.7557","7.7539","7.7561","7.7538","","0.02%"
"01/05/2017","7.7542","7.7549","7.7558","7.7530","","-0.01%"
"01/04/2017","7.7552","7.7564","7.7568","7.7545","","-0.02%"
"01/03/2017","7.7564","7.7565","7.7586","7.7552","","-0.01%"
"01/02/2017","7.7570","7.7548","7.7588","7.7548","","0.03%"
"12/30/2016","7.7545","7.7551","7.7569","7.7529","","-0.01%"
"12/29/2016","7.7550","7.7580","7.7585","7.7546","","-0.04%"
"12/28/2016","7.7581","7.7588","7.7607","7.7560","","-0.01%"
"12/27/2016","7.7591","7.7602","7.7607","7.7581","","-0.03%"
"12/26/2016","7.7618","7.7587","7.7625","7.7584","","0.03%"
"12/23/2016","7.7592","7.7624","7.7645","7.7588","","-0.03%"
"12/22/2016","7.7619","7.7626","7.7641","7.7599","","-0.01%"
"12/21/2016","7.7627","7.7657","7.7664","7.7596","","-0.05%"
"12/20/2016","7.7663","7.7668","7.7683","7.7644","","0.00%"
"12/19/2016","7.7665","7.7655","7.7682","7.7633","","0.00%"
"12/16/2016","7.7662","7.7609","7.7683","7.7594","","0.07%"
"12/15/2016","7.7607","7.7579","7.7608","7.7569","","0.03%"
"12/14/2016","7.7584","7.7563","7.7598","7.7552","","0.03%"
"12/13/2016","7.7559","7.7577","7.7595","7.7548","","-0.02%"
"12/12/2016","7.7577","7.7589","7.7603","7.7565","","-0.02%"
"12/09/2016","7.7593","7.7555","7.7601","7.7551","","0.05%"
"12/08/2016","7.7554","7.7557","7.7572","7.7550","","-0.01%"
"12/07/2016","7.7562","7.7553","7.7574","7.7550","","0.01%"
"12/06/2016","7.7558","7.7549","7.7568","7.7547","","0.01%"
"12/05/2016","7.7549","7.7552","7.7562","7.7540","","-0.01%"
"12/02/2016","7.7553","7.7561","7.7565","7.7545","","-0.01%"
"12/01/2016","7.7562","7.7565","7.7568","7.7547","","0.00%"
"11/30/2016","7.7565","7.7560","7.7569","7.7547","","0.00%"
"11/29/2016","7.7565","7.7568","7.7573","7.7550","","0.00%"
"11/28/2016","7.7567","7.7561","7.7571","7.7547","","0.01%"
"11/25/2016","7.7561","7.7564","7.7572","7.7556","","-0.01%"
"11/24/2016","7.7565","7.7572","7.7575","7.7554","","-0.01%"
"11/23/2016","7.7569","7.7560","7.7572","7.7546","","0.02%"
"11/22/2016","7.7557","7.7560","7.7565","7.7543","","-0.01%"
"11/21/2016","7.7561","7.7564","7.7576","7.7554","","-0.01%"
"11/18/2016","7.7567","7.7574","7.7581","7.7562","","-0.01%"
"11/17/2016","7.7574","7.7574","7.7578","7.7555","","0.00%"
"11/16/2016","7.7577","7.7579","7.7584","7.7561","","0.00%"
"11/15/2016","7.7579","7.7579","7.7585","7.7556","","-0.01%"
"11/14/2016","7.7584","7.7579","7.7594","7.7565","","0.00%"
"11/11/2016","7.7584","7.7560","7.7592","7.7556","","0.03%"
"11/10/2016","7.7562","7.7562","7.7576","7.7546","","0.00%"
"11/09/2016","7.7561","7.7542","7.7562","7.7528","","0.02%"
"11/08/2016","7.7546","7.7554","7.7564","7.7535","","-0.01%"
"11/07/2016","7.7553","7.7552","7.7574","7.7549","","-0.01%"
"11/04/2016","7.7558","7.7549","7.7569","7.7549","","0.01%"
"11/03/2016","7.7550","7.7551","7.7565","7.7546","","0.00%"
"11/02/2016","7.7553","7.7549","7.7566","7.7546","","0.00%"
"11/01/2016","7.7550","7.7546","7.7560","7.7542","","0.00%"
"10/31/2016","7.7553","7.7552","7.7560","7.7541","","0.00%"
"10/28/2016","7.7550","7.7556","7.7560","7.7538","","0.00%"
"10/27/2016","7.7552","7.7569","7.7575","7.7538","","-0.03%"
"10/26/2016","7.7573","7.7565","7.7579","7.7550","","0.01%"
"10/25/2016","7.7566","7.7573","7.7580","7.7559","","-0.01%"
"10/24/2016","7.7575","7.7576","7.7588","7.7560","","-0.01%"
"10/21/2016","7.7582","7.7582","7.7597","7.7570","","0.00%"
"10/20/2016","7.7583","7.7576","7.7589","7.7569","","0.01%"
"10/19/2016","7.7576","7.7588","7.7595","7.7568","","-0.02%"
"10/18/2016","7.7594","7.7584","7.7599","7.7580","","0.01%"
"10/17/2016","7.7588","7.7588","7.7601","7.7584","","0.00%"
"10/14/2016","7.7587","7.7570","7.7599","7.7569","","0.02%"
"10/13/2016","7.7569","7.7572","7.7596","7.7567","","-0.01%"
"10/12/2016","7.7573","7.7584","7.7598","7.7567","","-0.01%"
"10/11/2016","7.7583","7.7585","7.7613","7.7582","","0.00%"
"10/10/2016","7.7585","7.7576","7.7591","7.7570","","0.00%"
"10/07/2016","7.7583","7.7572","7.7595","7.7571","","0.01%"
"10/06/2016","7.7572","7.7572","7.7585","7.7565","","0.00%"
"10/05/2016","7.7572","7.7560","7.7579","7.7554","","0.01%"
"10/04/2016","7.7565","7.7557","7.7575","7.7552","","0.01%"
"10/03/2016","7.7557","7.7562","7.7568","7.7546","","-0.01%"
"09/30/2016","7.7562","7.7557","7.7572","7.7527","","0.00%"
"09/29/2016","7.7560","7.7535","7.7561","7.7533","","0.03%"
"09/28/2016","7.7537","7.7553","7.7559","7.7536","","-0.02%"
"09/27/2016","7.7551","7.7553","7.7562","7.7541","","0.00%"
"09/26/2016","7.7553","7.7564","7.7569","7.7546","","-0.02%"
"09/23/2016","7.7565","7.7557","7.7584","7.7553","","0.01%"
"09/22/2016","7.7557","7.7557","7.7571","7.7548","","0.00%"
"09/21/2016","7.7554","7.7569","7.7576","7.7550","","-0.02%"
"09/20/2016","7.7571","7.7576","7.7582","7.7558","","-0.01%"
"09/19/2016","7.7579","7.7590","7.7593","7.7573","","-0.01%"
"09/16/2016","7.7587","7.7586","7.7598","7.7578","","0.00%"
"09/15/2016","7.7585","7.7580","7.7594","7.7575","","0.00%"
"09/14/2016","7.7583","7.7581","7.7592","7.7572","","0.00%"
"09/13/2016","7.7583","7.7575","7.7590","7.7568","","0.00%"
"09/12/2016","7.7580","7.7564","7.7591","7.7561","","0.01%"
"09/09/2016","7.7570","7.7570","7.7584","7.7552","","0.00%"
"09/08/2016","7.7571","7.7558","7.7579","7.7555","","0.02%"
"09/07/2016","7.7558","7.7549","7.7563","7.7544","","0.01%"
"09/06/2016","7.7553","7.7549","7.7560","7.7546","","0.00%"
"09/05/2016","7.7553","7.7557","7.7564","7.7549","","0.00%"
"09/02/2016","7.7554","7.7580","7.7584","7.7550","","-0.03%"
"09/01/2016","7.7579","7.7566","7.7580","7.7559","","0.01%"
"08/31/2016","7.7572","7.7574","7.7586","7.7562","","0.00%"
"08/30/2016","7.7575","7.7563","7.7585","7.7552","","0.02%"
"08/29/2016","7.7561","7.7569","7.7572","7.7553","","-0.01%"
"08/26/2016","7.7569","7.7547","7.7573","7.7542","","0.02%"
"08/25/2016","7.7554","7.7534","7.7559","7.7533","","0.02%"
"08/24/2016","7.7538","7.7530","7.7549","7.7528","","0.01%"
"08/23/2016","7.7533","7.7531","7.7547","7.7528","","0.00%"
"08/22/2016","7.7531","7.7536","7.7550","7.7527","","0.00%"
"08/19/2016","7.7532","7.7534","7.7550","7.7531","","0.00%"
"08/18/2016","7.7534","7.7548","7.7554","7.7531","","-0.01%"
"08/17/2016","7.7544","7.7537","7.7558","7.7534","","0.01%"
"08/16/2016","7.7539","7.7556","7.7574","7.7539","","-0.02%"
"08/15/2016","7.7557","7.7560","7.7573","7.7550","","-0.01%"
"08/12/2016","7.7561","7.7560","7.7569","7.7553","","-0.01%"
"08/11/2016","7.7565","7.7561","7.7573","7.7556","","0.00%"
"08/10/2016","7.7564","7.7570","7.7577","7.7557","","0.00%"
"08/09/2016","7.7566","7.7565","7.7581","7.7560","","0.00%"
"08/08/2016","7.7569","7.7550","7.7577","7.7550","","0.02%"
"08/05/2016","7.7551","7.7565","7.7571","7.7550","","-0.02%"
"08/04/2016","7.7565","7.7584","7.7596","7.7553","","-0.03%"
"08/03/2016","7.7588","7.7604","7.7616","7.7569","","-0.03%"
"08/02/2016","7.7608","7.7610","7.7619","7.7595","","0.00%"
"08/01/2016","7.7607","7.7578","7.7620","7.7576","","0.04%"
"07/29/2016","7.7577","7.7561","7.7619","7.7552","","0.02%"
"07/28/2016","7.7562","7.7569","7.7572","7.7553","","-0.01%"
"07/27/2016","7.7569","7.7565","7.7576","7.7558","","0.00%"
"07/26/2016","7.7571","7.7567","7.7580","7.7562","","0.00%"
"07/25/2016","7.7569","7.7579","7.7581","7.7555","","-0.01%"
"07/22/2016","7.7577","7.7562","7.7588","7.7550","","0.02%"
"07/21/2016","7.7561","7.7556","7.7572","7.7553","","0.00%"
"07/20/2016","7.7558","7.7556","7.7567","7.7550","","0.00%"
"07/19/2016","7.7557","7.7543","7.7566","7.7543","","0.02%"
"07/18/2016","7.7542","7.7545","7.7560","7.7537","","0.00%"
"07/15/2016","7.7542","7.7530","7.7557","7.7528","","0.01%"
"07/14/2016","7.7537","7.7561","7.7568","7.7531","","-0.04%"
"07/13/2016","7.7565","7.7579","7.7592","7.7554","","-0.02%"
"07/12/2016","7.7579","7.7580","7.7595","7.7577","","0.00%"
"07/11/2016","7.7579","7.7576","7.7595","7.7573","","0.00%"
"07/08/2016","7.7580","7.7581","7.7592","7.7569","","-0.01%"
"07/07/2016","7.7584","7.7580","7.7598","7.7576","","0.01%"
"07/06/2016","7.7580","7.7584","7.7604","7.7577","","0.00%"
"07/05/2016","7.7582","7.7587","7.7598","7.7575","","0.00%"
"07/04/2016","7.7583","7.7583","7.7598","7.7572","","0.00%"
"07/01/2016","7.7584","7.7597","7.7607","7.7569","","-0.01%"
"06/30/2016","7.7591","7.7591","7.7604","7.7561","","0.00%"
"06/29/2016","7.7594","7.7586","7.7601","7.7576","","0.01%"
"06/28/2016","7.7588","7.7608","7.7623","7.7577","","-0.03%"
"06/27/2016","7.7612","7.7610","7.7628","7.7566","","0.00%"
"06/24/2016","7.7614","7.7575","7.7630","7.7569","","0.05%"
"06/23/2016","7.7572","7.7588","7.7592","7.7561","","-0.02%"
"06/22/2016","7.7585","7.7596","7.7604","7.7569","","-0.02%"
"06/21/2016","7.7599","7.7607","7.7619","7.7580","","-0.01%"
"06/20/2016","7.7608","7.7608","7.7619","7.7592","","0.00%"
"06/17/2016","7.7606","7.7596","7.7624","7.7588","","0.02%"
"06/16/2016","7.7591","7.7597","7.7616","7.7582","","-0.01%"
"06/15/2016","7.7602","7.7603","7.7623","7.7592","","0.00%"
"06/14/2016","7.7603","7.7627","7.7637","7.7588","","-0.04%"
"06/13/2016","7.7631","7.7623","7.7650","7.7621","","0.01%"
"06/10/2016","7.7626","7.7620","7.7647","7.7606","","0.01%"
"06/09/2016","7.7617","7.7603","7.7630","7.7599","","0.02%"
"06/08/2016","7.7601","7.7659","7.7672","7.7601","","-0.07%"
"06/07/2016","7.7657","7.7674","7.7684","7.7657","","-0.02%"
"06/06/2016","7.7675","7.7677","7.7695","7.7671","","-0.01%"
"06/03/2016","7.7680","7.7707","7.7725","7.7677","","-0.03%"
"06/02/2016","7.7707","7.7709","7.7720","7.7675","","0.00%"
"06/01/2016","7.7709","7.7715","7.7723","7.7680","","-0.01%"
"05/31/2016","7.7714","7.7695","7.7718","7.7669","","0.03%"
"05/30/2016","7.7694","7.7664","7.7698","7.7656","","0.03%"
"05/27/2016","7.7667","7.7669","7.7679","7.7638","","0.00%"
"05/26/2016","7.7668","7.7660","7.7675","7.7637","","0.02%"
"05/25/2016","7.7656","7.7684","7.7687","7.7632","","-0.04%"
"05/24/2016","7.7686","7.7678","7.7697","7.7663","","0.01%"
"05/23/2016","7.7679","7.7683","7.7688","7.7660","","-0.01%"
"05/20/2016","7.7688","7.7680","7.7693","7.7647","","0.02%"
"05/19/2016","7.7675","7.7644","7.7691","7.7644","","0.03%"
"05/18/2016","7.7648","7.7626","7.7660","7.7624","","0.03%"
"05/17/2016","7.7626","7.7637","7.7645","7.7617","","-0.02%"
"05/16/2016","7.7638","7.7633","7.7651","7.7618","","0.00%"
"05/13/2016","7.7638","7.7598","7.7653","7.7598","","0.05%"
"05/12/2016","7.7598","7.7608","7.7613","7.7581","","-0.01%"
"05/11/2016","7.7607","7.7619","7.7626","7.7602","","-0.02%"
"05/10/2016","7.7621","7.7640","7.7645","7.7611","","-0.03%"
"05/09/2016","7.7641","7.7606","7.7644","7.7595","","0.03%"
"05/06/2016","7.7614","7.7620","7.7629","7.7599","","-0.01%"
"05/05/2016","7.7619","7.7627","7.7635","7.7600","","-0.01%"
"05/04/2016","7.7626","7.7622","7.7636","7.7596","","0.00%"
"05/03/2016","7.7623","7.7583","7.7639","7.7583","","0.05%"
"05/02/2016","7.7584","7.7579","7.7603","7.7572","","0.02%"
"04/29/2016","7.7571","7.7574","7.7596","7.7560","","-0.01%"
"04/28/2016","7.7580","7.7558","7.7588","7.7556","","0.03%"
"04/27/2016","7.7559","7.7554","7.7588","7.7554","","0.01%"
"04/26/2016","7.7553","7.7556","7.7573","7.7553","","-0.01%"
"04/25/2016","7.7558","7.7566","7.7587","7.7556","","-0.01%"
"04/22/2016","7.7566","7.7573","7.7585","7.7553","","-0.01%"
"04/21/2016","7.7577","7.7552","7.7584","7.7550","","0.03%"
"04/20/2016","7.7554","7.7548","7.7581","7.7547","","0.01%"
"04/19/2016","7.7549","7.7546","7.7565","7.7543","","0.00%"
"04/18/2016","7.7550","7.7556","7.7569","7.7546","","-0.01%"
"04/15/2016","7.7557","7.7565","7.7585","7.7547","","-0.01%"
"04/14/2016","7.7565","7.7557","7.7584","7.7553","","0.00%"
"04/13/2016","7.7562","7.7549","7.7575","7.7545","","0.02%"
"04/12/2016","7.7544","7.7546","7.7569","7.7541","","0.00%"
"04/11/2016","7.7546","7.7583","7.7592","7.7534","","-0.05%"
"04/08/2016","7.7583","7.7613","7.7613","7.7562","","-0.04%"
"04/07/2016","7.7613","7.7569","7.7619","7.7554","","0.06%"
"04/06/2016","7.7566","7.7568","7.7582","7.7556","","0.00%"
"04/05/2016","7.7565","7.7549","7.7577","7.7534","","0.02%"
"04/04/2016","7.7546","7.7561","7.7561","7.7533","","0.01%"
"04/01/2016","7.7540","7.7575","7.7579","7.7538","","-0.04%"
"03/31/2016","7.7572","7.7534","7.7583","7.7534","","0.05%"
"03/30/2016","7.7535","7.7557","7.7571","7.7532","","-0.03%"
"03/29/2016","7.7555","7.7567","7.7588","7.7548","","-0.03%"
"03/28/2016","7.7575","7.7570","7.7597","7.7564","","0.00%"
"03/25/2016","7.7577","7.7583","7.7617","7.7565","","-0.01%"
"03/24/2016","7.7585","7.7538","7.7651","7.7536","","0.05%"
"03/23/2016","7.7545","7.7526","7.7584","7.7526","","0.02%"
"03/22/2016","7.7532","7.7521","7.7550","7.7521","","0.01%"
"03/21/2016","7.7527","7.7554","7.7567","7.7520","","-0.05%"
"03/18/2016","7.7564","7.7545","7.7595","7.7527","","0.02%"
"03/17/2016","7.7550","7.7577","7.7607","7.7539","","-0.04%"
"03/16/2016","7.7582","7.7604","7.7654","7.7575","","-0.04%"
"03/15/2016","7.7611","7.7583","7.7629","7.7575","","0.03%"
"03/14/2016","7.7590","7.7594","7.7619","7.7565","","-0.01%"
"03/11/2016","7.7594","7.7620","7.7654","7.7573","","-0.04%"
"03/10/2016","7.7625","7.7656","7.7669","7.7617","","-0.05%"
"03/09/2016","7.7664","7.7657","7.7680","7.7633","","0.02%"
"03/08/2016","7.7649","7.7632","7.7689","7.7632","","0.01%"
"03/07/2016","7.7639","7.7638","7.7702","7.7616","","0.00%"
"03/04/2016","7.7636","7.7676","7.7713","7.7613","","-0.06%"
"03/03/2016","7.7682","7.7723","7.7777","7.7674","","-0.06%"
"03/02/2016","7.7725","7.7708","7.7767","7.7705","","0.01%"
"03/01/2016","7.7715","7.7769","7.7785","7.7690","","-0.07%"
"02/29/2016","7.7773","7.7744","7.7785","7.7716","","0.03%"
"02/26/2016","7.7750","7.7719","7.7751","7.7665","","0.03%"
"02/25/2016","7.7727","7.7683","7.7734","7.7666","","0.05%"
"02/24/2016","7.7690","7.7679","7.7724","7.7663","","0.02%"
"02/23/2016","7.7678","7.7717","7.7720","7.7652","","-0.05%"
"02/22/2016","7.7720","7.7734","7.7744","7.7654","","-0.03%"
"02/19/2016","7.7740","7.7807","7.7814","7.7707","","-0.10%"
"02/18/2016","7.7814","7.7853","7.7876","7.7725","","-0.06%"
"02/17/2016","7.7861","7.7914","7.7942","7.7839","","-0.07%"
"02/16/2016","7.7915","7.7843","7.7926","7.7830","","0.09%"
"02/15/2016","7.7842","7.7891","7.7898","7.7826","","-0.07%"
"02/12/2016","7.7895","7.7901","7.7922","7.7857","","-0.02%"
"02/11/2016","7.7907","7.7927","7.7969","7.7849","","-0.03%"
"02/10/2016","7.7934","7.7969","7.7988","7.7883","","-0.05%"
"02/09/2016","7.7973","7.7911","7.7995","7.7880","","0.04%"
"02/08/2016","7.7941","7.7899","7.7956","7.7851","","0.06%"
"02/05/2016","7.7894","7.7888","7.7963","7.7798","","0.00%"
"02/04/2016","7.7894","7.7953","7.7961","7.7808","","-0.08%"
"02/03/2016","7.7960","7.7983","7.8012","7.7880","","-0.04%"
"02/02/2016","7.7990","7.7780","7.8015","7.7760","","0.28%"
"02/01/2016","7.7773","7.7819","7.7858","7.7735","","-0.04%"
"01/29/2016","7.7804","7.7934","7.7952","7.7794","","-0.18%"
"01/28/2016","7.7941","7.7950","7.7962","7.7868","","-0.02%"
"01/27/2016","7.7957","7.7947","7.7985","7.7825","","0.02%"
"01/26/2016","7.7942","7.7941","7.8018","7.7911","","-0.01%"
"01/25/2016","7.7948","7.7976","7.7994","7.7864","","-0.06%"
"01/22/2016","7.7991","7.8163","7.8174","7.7853","","-0.26%"
"01/21/2016","7.8191","7.8180","7.8240","7.8069","","0.01%"
"01/20/2016","7.8185","7.8187","7.8299","7.8137","","-0.01%"
"01/19/2016","7.8194","7.7988","7.8205","7.7988","","0.26%"
"01/18/2016","7.7988","7.7923","7.8003","7.7919","","0.07%"
"01/15/2016","7.7931","7.7820","7.7999","7.7740","","0.13%"
"01/14/2016","7.7826","7.7611","7.7899","7.7595","","0.27%"
"01/13/2016","7.7617","7.7624","7.7632","7.7575","","-0.02%"
"01/12/2016","7.7630","7.7631","7.7650","7.7570","","-0.02%"
"01/11/2016","7.7643","7.7622","7.7649","7.7557","","-0.01%"
"01/08/2016","7.7653","7.7577","7.7654","7.7531","","0.09%"
"01/07/2016","7.7583","7.7520","7.7604","7.7511","","0.07%"
"01/06/2016","7.7525","7.7510","7.7535","7.7501","","0.01%"
"01/05/2016","7.7516","7.7508","7.7521","7.7502","","0.00%"
"01/04/2016","7.7515","7.7500","7.7527","7.7496","","0.02%"
"01/01/2016","7.7502","7.7501","7.7502","7.7501","","0.00%"
"12/31/2015","7.7502","7.7503","7.7514","7.7494","","-0.01%"
"12/30/2015","7.7509","7.7496","7.7521","7.7495","","0.01%"
"12/29/2015","7.7501","7.7497","7.7508","7.7494","","-0.01%"
"12/28/2015","7.7505","7.7511","7.7521","7.7496","","-0.01%"
"12/25/2015","7.7514","7.7506","7.7516","7.7498","","0.00%"
"12/24/2015","7.7514","7.7500","7.7516","7.7497","","0.01%"
"12/23/2015","7.7506","7.7515","7.7531","7.7495","","-0.02%"
"12/22/2015","7.7521","7.7517","7.7540","7.7512","","0.00%"
"12/21/2015","7.7523","7.7518","7.7531","7.7513","","-0.01%"
"12/18/2015","7.7528","7.7517","7.7534","7.7511","","0.01%"
"12/17/2015","7.7524","7.7496","7.7534","7.7496","","0.03%"
"12/16/2015","7.7501","7.7500","7.7513","7.7495","","-0.01%"
"12/15/2015","7.7506","7.7503","7.7513","7.7495","","0.00%"
"12/14/2015","7.7503","7.7498","7.7511","7.7495","","-0.01%"
"12/11/2015","7.7509","7.7500","7.7510","7.7495","","0.01%"
"12/10/2015","7.7502","7.7495","7.7508","7.7494","","0.00%"
"12/09/2015","7.7500","7.7498","7.7508","7.7494","","0.00%"
"12/08/2015","7.7502","7.7499","7.7515","7.7495","","-0.01%"
"12/07/2015","7.7507","7.7495","7.7508","7.7494","","0.01%"
"12/04/2015","7.7501","7.7495","7.7505","7.7493","","0.00%"
"12/03/2015","7.7500","7.7496","7.7510","7.7493","","-0.01%"
"12/02/2015","7.7504","7.7515","7.7529","7.7496","","-0.02%"
"12/01/2015","7.7521","7.7525","7.7535","7.7505","","-0.01%"
"11/30/2015","7.7530","7.7499","7.7729","7.7495","","0.03%"
"11/27/2015","7.7507","7.7498","7.7511","7.7497","","0.00%"
"11/26/2015","7.7505","7.7499","7.7510","7.7496","","0.00%"
"11/25/2015","7.7505","7.7496","7.7508","7.7496","","0.01%"
"11/24/2015","7.7501","7.7495","7.7507","7.7495","","0.00%"
"11/23/2015","7.7501","7.7496","7.7510","7.7495","","0.00%"
"11/20/2015","7.7502","7.7497","7.7505","7.7495","","0.00%"
"11/19/2015","7.7502","7.7502","7.7510","7.7495","","0.00%"
"11/18/2015","7.7505","7.7498","7.7515","7.7498","","0.00%"
"11/17/2015","7.7505","7.7503","7.7516","7.7496","","-0.01%"
"11/16/2015","7.7511","7.7501","7.7526","7.7498","","0.00%"
"11/13/2015","7.7513","7.7496","7.7516","7.7495","","0.02%"
